,provider,region,country,city,impact,name,tdp_watts
0,gcp,asia-east1,Taiwan,Changhua County,557.0,A100 PCIe 40/80GB,250
1,gcp,asia-east1,Taiwan,Changhua County,557.0,A100 SXM4 80 GB,400
2,gcp,asia-east1,Taiwan,Changhua County,557.0,AGX Xavier,30
3,gcp,asia-east1,Taiwan,Changhua County,557.0,AMD RX480,150
4,gcp,asia-east1,Taiwan,Changhua County,557.0,GTX 1080 Ti,250
5,gcp,asia-east1,Taiwan,Changhua County,557.0,GTX 1080,180
6,gcp,asia-east1,Taiwan,Changhua County,557.0,GTX 750,250
7,gcp,asia-east1,Taiwan,Changhua County,557.0,GTX TITAN X,250
8,gcp,asia-east1,Taiwan,Changhua County,557.0,Quadro K6000,225
9,gcp,asia-east1,Taiwan,Changhua County,557.0,Quadro P6000,250
10,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 2080 Ti,250
11,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 2080,215
12,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 8000,260
13,gcp,asia-east1,Taiwan,Changhua County,557.0,T4,70
14,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla K40c,245
15,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla K80,300
16,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla M40 24GB,250
17,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla P100,250
18,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla P40,250
19,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla V100-PCIE-16GB,300
20,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla V100-SXM2-16GB,250
21,gcp,asia-east1,Taiwan,Changhua County,557.0,Tesla V100-SXM2-32GB,300
22,gcp,asia-east1,Taiwan,Changhua County,557.0,Titan RTX,280
23,gcp,asia-east1,Taiwan,Changhua County,557.0,Titan V,250
24,gcp,asia-east1,Taiwan,Changhua County,557.0,TITAN X Pascal,250
25,gcp,asia-east1,Taiwan,Changhua County,557.0,Titan Xp,250
26,gcp,asia-east1,Taiwan,Changhua County,557.0,TPUv2 Chip,221
27,gcp,asia-east1,Taiwan,Changhua County,557.0,TPUv3 Chip,283
28,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 3080,320
29,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 3080 TI,350
30,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX 3090,350
31,gcp,asia-east1,Taiwan,Changhua County,557.0,RTX A6000,300
32,gcp,asia-east1,Taiwan,Changhua County,557.0,Intel Xeon E5-2699,145
33,gcp,asia-east1,Taiwan,Changhua County,557.0,Intel Xeon E5-2630v4,85
34,gcp,asia-east1,Taiwan,Changhua County,557.0,Intel Xeon E5-2650,105
35,gcp,asia-east1,Taiwan,Changhua County,557.0,Intel Xeon Gold 5220,125
36,gcp,asia-east1,Taiwan,Changhua County,557.0,Intel Xeon Gold 6148,150
37,gcp,asia-east1,Taiwan,Changhua County,557.0,AMD EPYC 7763,280
38,gcp,asia-east2,China,Hong Kong,702.0,A100 PCIe 40/80GB,250
39,gcp,asia-east2,China,Hong Kong,702.0,A100 SXM4 80 GB,400
40,gcp,asia-east2,China,Hong Kong,702.0,AGX Xavier,30
41,gcp,asia-east2,China,Hong Kong,702.0,AMD RX480,150
42,gcp,asia-east2,China,Hong Kong,702.0,GTX 1080 Ti,250
43,gcp,asia-east2,China,Hong Kong,702.0,GTX 1080,180
44,gcp,asia-east2,China,Hong Kong,702.0,GTX 750,250
45,gcp,asia-east2,China,Hong Kong,702.0,GTX TITAN X,250
46,gcp,asia-east2,China,Hong Kong,702.0,Quadro K6000,225
47,gcp,asia-east2,China,Hong Kong,702.0,Quadro P6000,250
48,gcp,asia-east2,China,Hong Kong,702.0,RTX 2080 Ti,250
49,gcp,asia-east2,China,Hong Kong,702.0,RTX 2080,215
50,gcp,asia-east2,China,Hong Kong,702.0,RTX 8000,260
51,gcp,asia-east2,China,Hong Kong,702.0,T4,70
52,gcp,asia-east2,China,Hong Kong,702.0,Tesla K40c,245
53,gcp,asia-east2,China,Hong Kong,702.0,Tesla K80,300
54,gcp,asia-east2,China,Hong Kong,702.0,Tesla M40 24GB,250
55,gcp,asia-east2,China,Hong Kong,702.0,Tesla P100,250
56,gcp,asia-east2,China,Hong Kong,702.0,Tesla P40,250
57,gcp,asia-east2,China,Hong Kong,702.0,Tesla V100-PCIE-16GB,300
58,gcp,asia-east2,China,Hong Kong,702.0,Tesla V100-SXM2-16GB,250
59,gcp,asia-east2,China,Hong Kong,702.0,Tesla V100-SXM2-32GB,300
60,gcp,asia-east2,China,Hong Kong,702.0,Titan RTX,280
61,gcp,asia-east2,China,Hong Kong,702.0,Titan V,250
62,gcp,asia-east2,China,Hong Kong,702.0,TITAN X Pascal,250
63,gcp,asia-east2,China,Hong Kong,702.0,Titan Xp,250
64,gcp,asia-east2,China,Hong Kong,702.0,TPUv2 Chip,221
65,gcp,asia-east2,China,Hong Kong,702.0,TPUv3 Chip,283
66,gcp,asia-east2,China,Hong Kong,702.0,RTX 3080,320
67,gcp,asia-east2,China,Hong Kong,702.0,RTX 3080 TI,350
68,gcp,asia-east2,China,Hong Kong,702.0,RTX 3090,350
69,gcp,asia-east2,China,Hong Kong,702.0,RTX A6000,300
70,gcp,asia-east2,China,Hong Kong,702.0,Intel Xeon E5-2699,145
71,gcp,asia-east2,China,Hong Kong,702.0,Intel Xeon E5-2630v4,85
72,gcp,asia-east2,China,Hong Kong,702.0,Intel Xeon E5-2650,105
73,gcp,asia-east2,China,Hong Kong,702.0,Intel Xeon Gold 5220,125
74,gcp,asia-east2,China,Hong Kong,702.0,Intel Xeon Gold 6148,150
75,gcp,asia-east2,China,Hong Kong,702.0,AMD EPYC 7763,280
76,gcp,asia-northeast1,Japan,Tokyo,516.0,A100 PCIe 40/80GB,250
77,gcp,asia-northeast1,Japan,Tokyo,516.0,A100 SXM4 80 GB,400
78,gcp,asia-northeast1,Japan,Tokyo,516.0,AGX Xavier,30
79,gcp,asia-northeast1,Japan,Tokyo,516.0,AMD RX480,150
80,gcp,asia-northeast1,Japan,Tokyo,516.0,GTX 1080 Ti,250
81,gcp,asia-northeast1,Japan,Tokyo,516.0,GTX 1080,180
82,gcp,asia-northeast1,Japan,Tokyo,516.0,GTX 750,250
83,gcp,asia-northeast1,Japan,Tokyo,516.0,GTX TITAN X,250
84,gcp,asia-northeast1,Japan,Tokyo,516.0,Quadro K6000,225
85,gcp,asia-northeast1,Japan,Tokyo,516.0,Quadro P6000,250
86,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 2080 Ti,250
87,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 2080,215
88,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 8000,260
89,gcp,asia-northeast1,Japan,Tokyo,516.0,T4,70
90,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla K40c,245
91,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla K80,300
92,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla M40 24GB,250
93,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla P100,250
94,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla P40,250
95,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla V100-PCIE-16GB,300
96,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla V100-SXM2-16GB,250
97,gcp,asia-northeast1,Japan,Tokyo,516.0,Tesla V100-SXM2-32GB,300
98,gcp,asia-northeast1,Japan,Tokyo,516.0,Titan RTX,280
99,gcp,asia-northeast1,Japan,Tokyo,516.0,Titan V,250
100,gcp,asia-northeast1,Japan,Tokyo,516.0,TITAN X Pascal,250
101,gcp,asia-northeast1,Japan,Tokyo,516.0,Titan Xp,250
102,gcp,asia-northeast1,Japan,Tokyo,516.0,TPUv2 Chip,221
103,gcp,asia-northeast1,Japan,Tokyo,516.0,TPUv3 Chip,283
104,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 3080,320
105,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 3080 TI,350
106,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX 3090,350
107,gcp,asia-northeast1,Japan,Tokyo,516.0,RTX A6000,300
108,gcp,asia-northeast1,Japan,Tokyo,516.0,Intel Xeon E5-2699,145
109,gcp,asia-northeast1,Japan,Tokyo,516.0,Intel Xeon E5-2630v4,85
110,gcp,asia-northeast1,Japan,Tokyo,516.0,Intel Xeon E5-2650,105
111,gcp,asia-northeast1,Japan,Tokyo,516.0,Intel Xeon Gold 5220,125
112,gcp,asia-northeast1,Japan,Tokyo,516.0,Intel Xeon Gold 6148,150
113,gcp,asia-northeast1,Japan,Tokyo,516.0,AMD EPYC 7763,280
114,gcp,asia-northeast2,Japan,Osaka,516.0,A100 PCIe 40/80GB,250
115,gcp,asia-northeast2,Japan,Osaka,516.0,A100 SXM4 80 GB,400
116,gcp,asia-northeast2,Japan,Osaka,516.0,AGX Xavier,30
117,gcp,asia-northeast2,Japan,Osaka,516.0,AMD RX480,150
118,gcp,asia-northeast2,Japan,Osaka,516.0,GTX 1080 Ti,250
119,gcp,asia-northeast2,Japan,Osaka,516.0,GTX 1080,180
120,gcp,asia-northeast2,Japan,Osaka,516.0,GTX 750,250
121,gcp,asia-northeast2,Japan,Osaka,516.0,GTX TITAN X,250
122,gcp,asia-northeast2,Japan,Osaka,516.0,Quadro K6000,225
123,gcp,asia-northeast2,Japan,Osaka,516.0,Quadro P6000,250
124,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 2080 Ti,250
125,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 2080,215
126,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 8000,260
127,gcp,asia-northeast2,Japan,Osaka,516.0,T4,70
128,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla K40c,245
129,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla K80,300
130,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla M40 24GB,250
131,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla P100,250
132,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla P40,250
133,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla V100-PCIE-16GB,300
134,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla V100-SXM2-16GB,250
135,gcp,asia-northeast2,Japan,Osaka,516.0,Tesla V100-SXM2-32GB,300
136,gcp,asia-northeast2,Japan,Osaka,516.0,Titan RTX,280
137,gcp,asia-northeast2,Japan,Osaka,516.0,Titan V,250
138,gcp,asia-northeast2,Japan,Osaka,516.0,TITAN X Pascal,250
139,gcp,asia-northeast2,Japan,Osaka,516.0,Titan Xp,250
140,gcp,asia-northeast2,Japan,Osaka,516.0,TPUv2 Chip,221
141,gcp,asia-northeast2,Japan,Osaka,516.0,TPUv3 Chip,283
142,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 3080,320
143,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 3080 TI,350
144,gcp,asia-northeast2,Japan,Osaka,516.0,RTX 3090,350
145,gcp,asia-northeast2,Japan,Osaka,516.0,RTX A6000,300
146,gcp,asia-northeast2,Japan,Osaka,516.0,Intel Xeon E5-2699,145
147,gcp,asia-northeast2,Japan,Osaka,516.0,Intel Xeon E5-2630v4,85
148,gcp,asia-northeast2,Japan,Osaka,516.0,Intel Xeon E5-2650,105
149,gcp,asia-northeast2,Japan,Osaka,516.0,Intel Xeon Gold 5220,125
150,gcp,asia-northeast2,Japan,Osaka,516.0,Intel Xeon Gold 6148,150
151,gcp,asia-northeast2,Japan,Osaka,516.0,AMD EPYC 7763,280
152,gcp,asia-south1,India,Mumbai,920.0,A100 PCIe 40/80GB,250
153,gcp,asia-south1,India,Mumbai,920.0,A100 SXM4 80 GB,400
154,gcp,asia-south1,India,Mumbai,920.0,AGX Xavier,30
155,gcp,asia-south1,India,Mumbai,920.0,AMD RX480,150
156,gcp,asia-south1,India,Mumbai,920.0,GTX 1080 Ti,250
157,gcp,asia-south1,India,Mumbai,920.0,GTX 1080,180
158,gcp,asia-south1,India,Mumbai,920.0,GTX 750,250
159,gcp,asia-south1,India,Mumbai,920.0,GTX TITAN X,250
160,gcp,asia-south1,India,Mumbai,920.0,Quadro K6000,225
161,gcp,asia-south1,India,Mumbai,920.0,Quadro P6000,250
162,gcp,asia-south1,India,Mumbai,920.0,RTX 2080 Ti,250
163,gcp,asia-south1,India,Mumbai,920.0,RTX 2080,215
164,gcp,asia-south1,India,Mumbai,920.0,RTX 8000,260
165,gcp,asia-south1,India,Mumbai,920.0,T4,70
166,gcp,asia-south1,India,Mumbai,920.0,Tesla K40c,245
167,gcp,asia-south1,India,Mumbai,920.0,Tesla K80,300
168,gcp,asia-south1,India,Mumbai,920.0,Tesla M40 24GB,250
169,gcp,asia-south1,India,Mumbai,920.0,Tesla P100,250
170,gcp,asia-south1,India,Mumbai,920.0,Tesla P40,250
171,gcp,asia-south1,India,Mumbai,920.0,Tesla V100-PCIE-16GB,300
172,gcp,asia-south1,India,Mumbai,920.0,Tesla V100-SXM2-16GB,250
173,gcp,asia-south1,India,Mumbai,920.0,Tesla V100-SXM2-32GB,300
174,gcp,asia-south1,India,Mumbai,920.0,Titan RTX,280
175,gcp,asia-south1,India,Mumbai,920.0,Titan V,250
176,gcp,asia-south1,India,Mumbai,920.0,TITAN X Pascal,250
177,gcp,asia-south1,India,Mumbai,920.0,Titan Xp,250
178,gcp,asia-south1,India,Mumbai,920.0,TPUv2 Chip,221
179,gcp,asia-south1,India,Mumbai,920.0,TPUv3 Chip,283
180,gcp,asia-south1,India,Mumbai,920.0,RTX 3080,320
181,gcp,asia-south1,India,Mumbai,920.0,RTX 3080 TI,350
182,gcp,asia-south1,India,Mumbai,920.0,RTX 3090,350
183,gcp,asia-south1,India,Mumbai,920.0,RTX A6000,300
184,gcp,asia-south1,India,Mumbai,920.0,Intel Xeon E5-2699,145
185,gcp,asia-south1,India,Mumbai,920.0,Intel Xeon E5-2630v4,85
186,gcp,asia-south1,India,Mumbai,920.0,Intel Xeon E5-2650,105
187,gcp,asia-south1,India,Mumbai,920.0,Intel Xeon Gold 5220,125
188,gcp,asia-south1,India,Mumbai,920.0,Intel Xeon Gold 6148,150
189,gcp,asia-south1,India,Mumbai,920.0,AMD EPYC 7763,280
190,gcp,asia-southeast1,Singapore,Jurong West,419.0,A100 PCIe 40/80GB,250
191,gcp,asia-southeast1,Singapore,Jurong West,419.0,A100 SXM4 80 GB,400
192,gcp,asia-southeast1,Singapore,Jurong West,419.0,AGX Xavier,30
193,gcp,asia-southeast1,Singapore,Jurong West,419.0,AMD RX480,150
194,gcp,asia-southeast1,Singapore,Jurong West,419.0,GTX 1080 Ti,250
195,gcp,asia-southeast1,Singapore,Jurong West,419.0,GTX 1080,180
196,gcp,asia-southeast1,Singapore,Jurong West,419.0,GTX 750,250
197,gcp,asia-southeast1,Singapore,Jurong West,419.0,GTX TITAN X,250
198,gcp,asia-southeast1,Singapore,Jurong West,419.0,Quadro K6000,225
199,gcp,asia-southeast1,Singapore,Jurong West,419.0,Quadro P6000,250
200,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 2080 Ti,250
201,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 2080,215
202,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 8000,260
203,gcp,asia-southeast1,Singapore,Jurong West,419.0,T4,70
204,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla K40c,245
205,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla K80,300
206,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla M40 24GB,250
207,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla P100,250
208,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla P40,250
209,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla V100-PCIE-16GB,300
210,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla V100-SXM2-16GB,250
211,gcp,asia-southeast1,Singapore,Jurong West,419.0,Tesla V100-SXM2-32GB,300
212,gcp,asia-southeast1,Singapore,Jurong West,419.0,Titan RTX,280
213,gcp,asia-southeast1,Singapore,Jurong West,419.0,Titan V,250
214,gcp,asia-southeast1,Singapore,Jurong West,419.0,TITAN X Pascal,250
215,gcp,asia-southeast1,Singapore,Jurong West,419.0,Titan Xp,250
216,gcp,asia-southeast1,Singapore,Jurong West,419.0,TPUv2 Chip,221
217,gcp,asia-southeast1,Singapore,Jurong West,419.0,TPUv3 Chip,283
218,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 3080,320
219,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 3080 TI,350
220,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX 3090,350
221,gcp,asia-southeast1,Singapore,Jurong West,419.0,RTX A6000,300
222,gcp,asia-southeast1,Singapore,Jurong West,419.0,Intel Xeon E5-2699,145
223,gcp,asia-southeast1,Singapore,Jurong West,419.0,Intel Xeon E5-2630v4,85
224,gcp,asia-southeast1,Singapore,Jurong West,419.0,Intel Xeon E5-2650,105
225,gcp,asia-southeast1,Singapore,Jurong West,419.0,Intel Xeon Gold 5220,125
226,gcp,asia-southeast1,Singapore,Jurong West,419.0,Intel Xeon Gold 6148,150
227,gcp,asia-southeast1,Singapore,Jurong West,419.0,AMD EPYC 7763,280
228,gcp,australia-southeast1,Australia,Sydney,802.0,A100 PCIe 40/80GB,250
229,gcp,australia-southeast1,Australia,Sydney,802.0,A100 SXM4 80 GB,400
230,gcp,australia-southeast1,Australia,Sydney,802.0,AGX Xavier,30
231,gcp,australia-southeast1,Australia,Sydney,802.0,AMD RX480,150
232,gcp,australia-southeast1,Australia,Sydney,802.0,GTX 1080 Ti,250
233,gcp,australia-southeast1,Australia,Sydney,802.0,GTX 1080,180
234,gcp,australia-southeast1,Australia,Sydney,802.0,GTX 750,250
235,gcp,australia-southeast1,Australia,Sydney,802.0,GTX TITAN X,250
236,gcp,australia-southeast1,Australia,Sydney,802.0,Quadro K6000,225
237,gcp,australia-southeast1,Australia,Sydney,802.0,Quadro P6000,250
238,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 2080 Ti,250
239,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 2080,215
240,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 8000,260
241,gcp,australia-southeast1,Australia,Sydney,802.0,T4,70
242,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla K40c,245
243,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla K80,300
244,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla M40 24GB,250
245,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla P100,250
246,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla P40,250
247,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla V100-PCIE-16GB,300
248,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla V100-SXM2-16GB,250
249,gcp,australia-southeast1,Australia,Sydney,802.0,Tesla V100-SXM2-32GB,300
250,gcp,australia-southeast1,Australia,Sydney,802.0,Titan RTX,280
251,gcp,australia-southeast1,Australia,Sydney,802.0,Titan V,250
252,gcp,australia-southeast1,Australia,Sydney,802.0,TITAN X Pascal,250
253,gcp,australia-southeast1,Australia,Sydney,802.0,Titan Xp,250
254,gcp,australia-southeast1,Australia,Sydney,802.0,TPUv2 Chip,221
255,gcp,australia-southeast1,Australia,Sydney,802.0,TPUv3 Chip,283
256,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 3080,320
257,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 3080 TI,350
258,gcp,australia-southeast1,Australia,Sydney,802.0,RTX 3090,350
259,gcp,australia-southeast1,Australia,Sydney,802.0,RTX A6000,300
260,gcp,australia-southeast1,Australia,Sydney,802.0,Intel Xeon E5-2699,145
261,gcp,australia-southeast1,Australia,Sydney,802.0,Intel Xeon E5-2630v4,85
262,gcp,australia-southeast1,Australia,Sydney,802.0,Intel Xeon E5-2650,105
263,gcp,australia-southeast1,Australia,Sydney,802.0,Intel Xeon Gold 5220,125
264,gcp,australia-southeast1,Australia,Sydney,802.0,Intel Xeon Gold 6148,150
265,gcp,australia-southeast1,Australia,Sydney,802.0,AMD EPYC 7763,280
266,gcp,europe-north1,Finland,Hamina,211.0,A100 PCIe 40/80GB,250
267,gcp,europe-north1,Finland,Hamina,211.0,A100 SXM4 80 GB,400
268,gcp,europe-north1,Finland,Hamina,211.0,AGX Xavier,30
269,gcp,europe-north1,Finland,Hamina,211.0,AMD RX480,150
270,gcp,europe-north1,Finland,Hamina,211.0,GTX 1080 Ti,250
271,gcp,europe-north1,Finland,Hamina,211.0,GTX 1080,180
272,gcp,europe-north1,Finland,Hamina,211.0,GTX 750,250
273,gcp,europe-north1,Finland,Hamina,211.0,GTX TITAN X,250
274,gcp,europe-north1,Finland,Hamina,211.0,Quadro K6000,225
275,gcp,europe-north1,Finland,Hamina,211.0,Quadro P6000,250
276,gcp,europe-north1,Finland,Hamina,211.0,RTX 2080 Ti,250
277,gcp,europe-north1,Finland,Hamina,211.0,RTX 2080,215
278,gcp,europe-north1,Finland,Hamina,211.0,RTX 8000,260
279,gcp,europe-north1,Finland,Hamina,211.0,T4,70
280,gcp,europe-north1,Finland,Hamina,211.0,Tesla K40c,245
281,gcp,europe-north1,Finland,Hamina,211.0,Tesla K80,300
282,gcp,europe-north1,Finland,Hamina,211.0,Tesla M40 24GB,250
283,gcp,europe-north1,Finland,Hamina,211.0,Tesla P100,250
284,gcp,europe-north1,Finland,Hamina,211.0,Tesla P40,250
285,gcp,europe-north1,Finland,Hamina,211.0,Tesla V100-PCIE-16GB,300
286,gcp,europe-north1,Finland,Hamina,211.0,Tesla V100-SXM2-16GB,250
287,gcp,europe-north1,Finland,Hamina,211.0,Tesla V100-SXM2-32GB,300
288,gcp,europe-north1,Finland,Hamina,211.0,Titan RTX,280
289,gcp,europe-north1,Finland,Hamina,211.0,Titan V,250
290,gcp,europe-north1,Finland,Hamina,211.0,TITAN X Pascal,250
291,gcp,europe-north1,Finland,Hamina,211.0,Titan Xp,250
292,gcp,europe-north1,Finland,Hamina,211.0,TPUv2 Chip,221
293,gcp,europe-north1,Finland,Hamina,211.0,TPUv3 Chip,283
294,gcp,europe-north1,Finland,Hamina,211.0,RTX 3080,320
295,gcp,europe-north1,Finland,Hamina,211.0,RTX 3080 TI,350
296,gcp,europe-north1,Finland,Hamina,211.0,RTX 3090,350
297,gcp,europe-north1,Finland,Hamina,211.0,RTX A6000,300
298,gcp,europe-north1,Finland,Hamina,211.0,Intel Xeon E5-2699,145
299,gcp,europe-north1,Finland,Hamina,211.0,Intel Xeon E5-2630v4,85
300,gcp,europe-north1,Finland,Hamina,211.0,Intel Xeon E5-2650,105
301,gcp,europe-north1,Finland,Hamina,211.0,Intel Xeon Gold 5220,125
302,gcp,europe-north1,Finland,Hamina,211.0,Intel Xeon Gold 6148,150
303,gcp,europe-north1,Finland,Hamina,211.0,AMD EPYC 7763,280
304,gcp,europe-west1,Belgium,St. Ghislain,267.0,A100 PCIe 40/80GB,250
305,gcp,europe-west1,Belgium,St. Ghislain,267.0,A100 SXM4 80 GB,400
306,gcp,europe-west1,Belgium,St. Ghislain,267.0,AGX Xavier,30
307,gcp,europe-west1,Belgium,St. Ghislain,267.0,AMD RX480,150
308,gcp,europe-west1,Belgium,St. Ghislain,267.0,GTX 1080 Ti,250
309,gcp,europe-west1,Belgium,St. Ghislain,267.0,GTX 1080,180
310,gcp,europe-west1,Belgium,St. Ghislain,267.0,GTX 750,250
311,gcp,europe-west1,Belgium,St. Ghislain,267.0,GTX TITAN X,250
312,gcp,europe-west1,Belgium,St. Ghislain,267.0,Quadro K6000,225
313,gcp,europe-west1,Belgium,St. Ghislain,267.0,Quadro P6000,250
314,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 2080 Ti,250
315,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 2080,215
316,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 8000,260
317,gcp,europe-west1,Belgium,St. Ghislain,267.0,T4,70
318,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla K40c,245
319,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla K80,300
320,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla M40 24GB,250
321,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla P100,250
322,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla P40,250
323,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla V100-PCIE-16GB,300
324,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla V100-SXM2-16GB,250
325,gcp,europe-west1,Belgium,St. Ghislain,267.0,Tesla V100-SXM2-32GB,300
326,gcp,europe-west1,Belgium,St. Ghislain,267.0,Titan RTX,280
327,gcp,europe-west1,Belgium,St. Ghislain,267.0,Titan V,250
328,gcp,europe-west1,Belgium,St. Ghislain,267.0,TITAN X Pascal,250
329,gcp,europe-west1,Belgium,St. Ghislain,267.0,Titan Xp,250
330,gcp,europe-west1,Belgium,St. Ghislain,267.0,TPUv2 Chip,221
331,gcp,europe-west1,Belgium,St. Ghislain,267.0,TPUv3 Chip,283
332,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 3080,320
333,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 3080 TI,350
334,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX 3090,350
335,gcp,europe-west1,Belgium,St. Ghislain,267.0,RTX A6000,300
336,gcp,europe-west1,Belgium,St. Ghislain,267.0,Intel Xeon E5-2699,145
337,gcp,europe-west1,Belgium,St. Ghislain,267.0,Intel Xeon E5-2630v4,85
338,gcp,europe-west1,Belgium,St. Ghislain,267.0,Intel Xeon E5-2650,105
339,gcp,europe-west1,Belgium,St. Ghislain,267.0,Intel Xeon Gold 5220,125
340,gcp,europe-west1,Belgium,St. Ghislain,267.0,Intel Xeon Gold 6148,150
341,gcp,europe-west1,Belgium,St. Ghislain,267.0,AMD EPYC 7763,280
342,gcp,europe-west2,United Kingdom,London,623.0,A100 PCIe 40/80GB,250
343,gcp,europe-west2,United Kingdom,London,623.0,A100 SXM4 80 GB,400
344,gcp,europe-west2,United Kingdom,London,623.0,AGX Xavier,30
345,gcp,europe-west2,United Kingdom,London,623.0,AMD RX480,150
346,gcp,europe-west2,United Kingdom,London,623.0,GTX 1080 Ti,250
347,gcp,europe-west2,United Kingdom,London,623.0,GTX 1080,180
348,gcp,europe-west2,United Kingdom,London,623.0,GTX 750,250
349,gcp,europe-west2,United Kingdom,London,623.0,GTX TITAN X,250
350,gcp,europe-west2,United Kingdom,London,623.0,Quadro K6000,225
351,gcp,europe-west2,United Kingdom,London,623.0,Quadro P6000,250
352,gcp,europe-west2,United Kingdom,London,623.0,RTX 2080 Ti,250
353,gcp,europe-west2,United Kingdom,London,623.0,RTX 2080,215
354,gcp,europe-west2,United Kingdom,London,623.0,RTX 8000,260
355,gcp,europe-west2,United Kingdom,London,623.0,T4,70
356,gcp,europe-west2,United Kingdom,London,623.0,Tesla K40c,245
357,gcp,europe-west2,United Kingdom,London,623.0,Tesla K80,300
358,gcp,europe-west2,United Kingdom,London,623.0,Tesla M40 24GB,250
359,gcp,europe-west2,United Kingdom,London,623.0,Tesla P100,250
360,gcp,europe-west2,United Kingdom,London,623.0,Tesla P40,250
361,gcp,europe-west2,United Kingdom,London,623.0,Tesla V100-PCIE-16GB,300
362,gcp,europe-west2,United Kingdom,London,623.0,Tesla V100-SXM2-16GB,250
